symbol,organ_name,com_type_code,icb_level,icb_code,icb_name
TTL,Tổng Công ty Thăng Long - Công ty Cổ phần,CT,1,2000,Công nghiệp
TTL,Tổng Công ty Thăng Long - Công ty Cổ phần,CT,2,2300,Xây dựng và Vật liệu
TTL,Tổng Công ty Thăng Long - Công ty Cổ phần,CT,3,2350,Xây dựng và Vật liệu
TTL,Tổng Công ty Thăng Long - Công ty Cổ phần,CT,4,2357,Xây dựng
TTN,Công ty Cổ phần Công nghệ & Truyền thông Việt Nam,CT,1,6000,Viễn thông
TTN,Công ty Cổ phần Công nghệ & Truyền thông Việt Nam,CT,2,6500,Viễn thông
TTN,Công ty Cổ phần Công nghệ & Truyền thông Việt Nam,CT,3,6530,Viễn thông cố định
TTN,Công ty Cổ phần Công nghệ & Truyền thông Việt Nam,CT,4,6535,Viễn thông cố định
TTP,Công ty Cổ phần Bao bì Tân Tiến,CT,1,2000,Công nghiệp
TTP,Công ty Cổ phần Bao bì Tân Tiến,CT,2,2700,Hàng & Dịch vụ Công nghiệp
TTP,Công ty Cổ phần Bao bì Tân Tiến,CT,3,2720,Hàng công nghiệp
TTP,Công ty Cổ phần Bao bì Tân Tiến,CT,4,2723,Containers & Đóng gói
TTS,Công ty Cổ phần Cán thép Thái Trung,CT,1,1000,Nguyên vật liệu
TTS,Công ty Cổ phần Cán thép Thái Trung,CT,2,1700,Tài nguyên Cơ bản
TTS,Công ty Cổ phần Cán thép Thái Trung,CT,3,1750,Kim loại
TTS,Công ty Cổ phần Cán thép Thái Trung,CT,4,1757,Thép và sản phẩm thép
TTT,Công ty Cổ phần Du Lịch - Thương Mại Tây Ninh,CT,1,5000,Dịch vụ Tiêu dùng
TTT,Công ty Cổ phần Du Lịch - Thương Mại Tây Ninh,CT,2,5700,Du lịch và Giải trí
TTT,Công ty Cổ phần Du Lịch - Thương Mại Tây Ninh,CT,3,5750,Du lịch & Giải trí
TTT,Công ty Cổ phần Du Lịch - Thương Mại Tây Ninh,CT,4,5759,Vận tải hành khách & Du lịch
TTZ,Công ty Cổ phần Đầu tư Xây dựng và Công nghệ Tiến Trung,CT,1,2000,Công nghiệp
TTZ,Công ty Cổ phần Đầu tư Xây dựng và Công nghệ Tiến Trung,CT,2,2300,Xây dựng và Vật liệu
TTZ,Công ty Cổ phần Đầu tư Xây dựng và Công nghệ Tiến Trung,CT,3,2350,Xây dựng và Vật liệu
TTZ,Công ty Cổ phần Đầu tư Xây dựng và Công nghệ Tiến Trung,CT,4,2353,Vật liệu xây dựng & Nội thất
TUG,Công ty Cổ phần Lai dắt và Vận tải Cảng Hải Phòng,CT,1,2000,Công nghiệp
TUG,Công ty Cổ phần Lai dắt và Vận tải Cảng Hải Phòng,CT,2,2700,Hàng & Dịch vụ Công nghiệp
TUG,Công ty Cổ phần Lai dắt và Vận tải Cảng Hải Phòng,CT,3,2770,Vận tải
TUG,Công ty Cổ phần Lai dắt và Vận tải Cảng Hải Phòng,CT,4,2777,"Kho bãi, hậu cần và bảo dưỡng"
TV1,Công ty Cổ phần Tư vấn Xây dựng Điện 1,CT,1,2000,Công nghiệp
TV1,Công ty Cổ phần Tư vấn Xây dựng Điện 1,CT,2,2700,Hàng & Dịch vụ Công nghiệp
TV1,Công ty Cổ phần Tư vấn Xây dựng Điện 1,CT,3,2790,Tư vấn & Hỗ trợ Kinh doanh
TV1,Công ty Cổ phần Tư vấn Xây dựng Điện 1,CT,4,2791,Tư vấn & Hỗ trợ KD
TV2,Công ty Cổ phần Tư vấn Xây dựng Điện 2,CT,1,2000,Công nghiệp
TV2,Công ty Cổ phần Tư vấn Xây dựng Điện 2,CT,2,2700,Hàng & Dịch vụ Công nghiệp
TV2,Công ty Cổ phần Tư vấn Xây dựng Điện 2,CT,3,2790,Tư vấn & Hỗ trợ Kinh doanh
TV2,Công ty Cổ phần Tư vấn Xây dựng Điện 2,CT,4,2791,Tư vấn & Hỗ trợ KD
TV3,Công ty Cổ phần Tư vấn Xây dựng Điện 3,CT,1,2000,Công nghiệp
TV3,Công ty Cổ phần Tư vấn Xây dựng Điện 3,CT,2,2700,Hàng & Dịch vụ Công nghiệp
TV3,Công ty Cổ phần Tư vấn Xây dựng Điện 3,CT,3,2790,Tư vấn & Hỗ trợ Kinh doanh
TV3,Công ty Cổ phần Tư vấn Xây dựng Điện 3,CT,4,2791,Tư vấn & Hỗ trợ KD
TV4,Công ty Cổ phần Tư vấn Xây dựng Điện 4,CT,1,2000,Công nghiệp
TV4,Công ty Cổ phần Tư vấn Xây dựng Điện 4,CT,2,2700,Hàng & Dịch vụ Công nghiệp
TV4,Công ty Cổ phần Tư vấn Xây dựng Điện 4,CT,3,2790,Tư vấn & Hỗ trợ Kinh doanh
TV4,Công ty Cổ phần Tư vấn Xây dựng Điện 4,CT,4,2791,Tư vấn & Hỗ trợ KD
TV6,Công ty Cổ phần Tập đoàn EMA LAND,CT,1,8000,Tài chính
TV6,Công ty Cổ phần Tập đoàn EMA LAND,CT,2,8600,Bất động sản
TV6,Công ty Cổ phần Tập đoàn EMA LAND,CT,3,8630,Bất động sản
TV6,Công ty Cổ phần Tập đoàn EMA LAND,CT,4,8637,"Tư Vấn, Định giá, Môi giới Bất động sản"
TVA,Công ty cổ phần Sứ Viglacera Thanh Trì,CT,1,2000,Công nghiệp
TVA,Công ty cổ phần Sứ Viglacera Thanh Trì,CT,2,2300,Xây dựng và Vật liệu
TVA,Công ty cổ phần Sứ Viglacera Thanh Trì,CT,3,2350,Xây dựng và Vật liệu
TVA,Công ty cổ phần Sứ Viglacera Thanh Trì,CT,4,2353,Vật liệu xây dựng & Nội thất
TVB,Công ty Cổ phần Chứng khoán T-Cap,CK,1,8000,Tài chính
TVB,Công ty Cổ phần Chứng khoán T-Cap,CK,2,8700,Dịch vụ tài chính
TVB,Công ty Cổ phần Chứng khoán T-Cap,CK,3,8770,Dịch vụ tài chính
TVB,Công ty Cổ phần Chứng khoán T-Cap,CK,4,8777,Môi giới chứng khoán
TVC,Công ty Cổ phần Tập đoàn Quản lý tài sản T-Corp,CT,1,8000,Tài chính
TVC,Công ty Cổ phần Tập đoàn Quản lý tài sản T-Corp,CT,2,8700,Dịch vụ tài chính
TVC,Công ty Cổ phần Tập đoàn Quản lý tài sản T-Corp,CT,3,8770,Dịch vụ tài chính
TVC,Công ty Cổ phần Tập đoàn Quản lý tài sản T-Corp,CT,4,8775,Tài chính đặc biệt
TVD,Công ty Cổ phần Than Vàng Danh - Vinacomin,CT,1,1000,Nguyên vật liệu
TVD,Công ty Cổ phần Than Vàng Danh - Vinacomin,CT,2,1700,Tài nguyên Cơ bản
TVD,Công ty Cổ phần Than Vàng Danh - Vinacomin,CT,3,1770,Khai khoáng
TVD,Công ty Cổ phần Than Vàng Danh - Vinacomin,CT,4,1771,Khai thác Than
TVG,Công ty Cổ phần Tư vấn Đầu tư và Xây dựng Giao thông Vận tải,CT,1,2000,Công nghiệp
TVG,Công ty Cổ phần Tư vấn Đầu tư và Xây dựng Giao thông Vận tải,CT,2,2300,Xây dựng và Vật liệu
TVG,Công ty Cổ phần Tư vấn Đầu tư và Xây dựng Giao thông Vận tải,CT,3,2350,Xây dựng và Vật liệu
TVG,Công ty Cổ phần Tư vấn Đầu tư và Xây dựng Giao thông Vận tải,CT,4,2357,Xây dựng
TVH,Công ty Cổ phần Tư vấn Xây dựng công trình Hàng hải,CT,1,2000,Công nghiệp
TVH,Công ty Cổ phần Tư vấn Xây dựng công trình Hàng hải,CT,2,2300,Xây dựng và Vật liệu
TVH,Công ty Cổ phần Tư vấn Xây dựng công trình Hàng hải,CT,3,2350,Xây dựng và Vật liệu
TVH,Công ty Cổ phần Tư vấn Xây dựng công trình Hàng hải,CT,4,2357,Xây dựng
TVM,Công ty Cổ phần Tư vấn đầu tư Mỏ và công nghiệp - Vinacomin,CT,1,2000,Công nghiệp
TVM,Công ty Cổ phần Tư vấn đầu tư Mỏ và công nghiệp - Vinacomin,CT,2,2700,Hàng & Dịch vụ Công nghiệp
TVM,Công ty Cổ phần Tư vấn đầu tư Mỏ và công nghiệp - Vinacomin,CT,3,2790,Tư vấn & Hỗ trợ Kinh doanh
TVM,Công ty Cổ phần Tư vấn đầu tư Mỏ và công nghiệp - Vinacomin,CT,4,2791,Tư vấn & Hỗ trợ KD
TVN,Tổng Công ty Thép Việt Nam - Công ty Cổ phần,CT,1,1000,Nguyên vật liệu
TVN,Tổng Công ty Thép Việt Nam - Công ty Cổ phần,CT,2,1700,Tài nguyên Cơ bản
TVN,Tổng Công ty Thép Việt Nam - Công ty Cổ phần,CT,3,1750,Kim loại
TVN,Tổng Công ty Thép Việt Nam - Công ty Cổ phần,CT,4,1757,Thép và sản phẩm thép
TVO,Công ty Cổ phần Dầu thực vật Tân Bình,CT,1,3000,Hàng Tiêu dùng
TVO,Công ty Cổ phần Dầu thực vật Tân Bình,CT,2,3500,Thực phẩm và đồ uống
TVO,Công ty Cổ phần Dầu thực vật Tân Bình,CT,3,3570,Sản xuất thực phẩm
TVO,Công ty Cổ phần Dầu thực vật Tân Bình,CT,4,3577,Thực phẩm
TVP,Công ty Cổ phần Dược phẩm TV.Pharm,CT,1,4000,Dược phẩm và Y tế
TVP,Công ty Cổ phần Dược phẩm TV.Pharm,CT,2,4500,Y tế
TVP,Công ty Cổ phần Dược phẩm TV.Pharm,CT,3,4570,Dược phẩm
TVP,Công ty Cổ phần Dược phẩm TV.Pharm,CT,4,4577,Dược phẩm
TVS,Công ty Cổ phần Chứng khoán Thiên Việt,CK,1,8000,Tài chính
TVS,Công ty Cổ phần Chứng khoán Thiên Việt,CK,2,8700,Dịch vụ tài chính
TVS,Công ty Cổ phần Chứng khoán Thiên Việt,CK,3,8770,Dịch vụ tài chính
TVS,Công ty Cổ phần Chứng khoán Thiên Việt,CK,4,8777,Môi giới chứng khoán
TVT,Tổng Công ty Việt Thắng - CTCP,CT,1,3000,Hàng Tiêu dùng
TVT,Tổng Công ty Việt Thắng - CTCP,CT,2,3700,Hàng cá nhân & Gia dụng
TVT,Tổng Công ty Việt Thắng - CTCP,CT,3,3760,Hàng cá nhân
TVT,Tổng Công ty Việt Thắng - CTCP,CT,4,3763,Hàng May mặc
TVW,Công ty Cổ phần Cấp thoát nước Trà Vinh,CT,1,7000,Tiện ích Cộng đồng
TVW,Công ty Cổ phần Cấp thoát nước Trà Vinh,CT,2,7500,"Điện, nước & xăng dầu khí đốt"
TVW,Công ty Cổ phần Cấp thoát nước Trà Vinh,CT,3,7570,Nước & Khí đốt
TVW,Công ty Cổ phần Cấp thoát nước Trà Vinh,CT,4,7577,Nước
TW3,Công ty Cổ phần Dược Trung Ương 3,CT,1,4000,Dược phẩm và Y tế
TW3,Công ty Cổ phần Dược Trung Ương 3,CT,2,4500,Y tế
TW3,Công ty Cổ phần Dược Trung Ương 3,CT,3,4570,Dược phẩm
TW3,Công ty Cổ phần Dược Trung Ương 3,CT,4,4577,Dược phẩm
TXM,Công ty Cổ phần VICEM Thạch cao Xi Măng,CT,1,2000,Công nghiệp
TXM,Công ty Cổ phần VICEM Thạch cao Xi Măng,CT,2,2300,Xây dựng và Vật liệu
TXM,Công ty Cổ phần VICEM Thạch cao Xi Măng,CT,3,2350,Xây dựng và Vật liệu
TXM,Công ty Cổ phần VICEM Thạch cao Xi Măng,CT,4,2353,Vật liệu xây dựng & Nội thất
TYA,Công ty Cổ phần Dây và Cáp điện Taya Việt Nam,CT,1,2000,Công nghiệp
TYA,Công ty Cổ phần Dây và Cáp điện Taya Việt Nam,CT,2,2700,Hàng & Dịch vụ Công nghiệp
TYA,Công ty Cổ phần Dây và Cáp điện Taya Việt Nam,CT,3,2730,Điện tử & Thiết bị điện
TYA,Công ty Cổ phần Dây và Cáp điện Taya Việt Nam,CT,4,2733,Hàng điện & điện tử
UCT,Công ty Cổ phần Đô thị Cần Thơ,CT,1,2000,Công nghiệp
UCT,Công ty Cổ phần Đô thị Cần Thơ,CT,2,2700,Hàng & Dịch vụ Công nghiệp
UCT,Công ty Cổ phần Đô thị Cần Thơ,CT,3,2790,Tư vấn & Hỗ trợ Kinh doanh
UCT,Công ty Cổ phần Đô thị Cần Thơ,CT,4,2799,Chất thải & Môi trường
UDC,Công ty Cổ phần Đầu tư Xây dựng UDCons,CT,1,2000,Công nghiệp
UDC,Công ty Cổ phần Đầu tư Xây dựng UDCons,CT,2,2300,Xây dựng và Vật liệu
UDC,Công ty Cổ phần Đầu tư Xây dựng UDCons,CT,3,2350,Xây dựng và Vật liệu
UDC,Công ty Cổ phần Đầu tư Xây dựng UDCons,CT,4,2357,Xây dựng
UDJ,Công ty Cổ phần Phát triển Đô thị,CT,1,2000,Công nghiệp
UDJ,Công ty Cổ phần Phát triển Đô thị,CT,2,2300,Xây dựng và Vật liệu
UDJ,Công ty Cổ phần Phát triển Đô thị,CT,3,2350,Xây dựng và Vật liệu
UDJ,Công ty Cổ phần Phát triển Đô thị,CT,4,2357,Xây dựng
UDL,Công ty Cổ phần Đô thị và Môi trường Đắk Lắk,CT,1,2000,Công nghiệp
UDL,Công ty Cổ phần Đô thị và Môi trường Đắk Lắk,CT,2,2700,Hàng & Dịch vụ Công nghiệp
UDL,Công ty Cổ phần Đô thị và Môi trường Đắk Lắk,CT,3,2790,Tư vấn & Hỗ trợ Kinh doanh
UDL,Công ty Cổ phần Đô thị và Môi trường Đắk Lắk,CT,4,2799,Chất thải & Môi trường
UEM,Công ty Cổ phần Cơ điện Uông Bí - Vinacomin,CT,1,2000,Công nghiệp
UEM,Công ty Cổ phần Cơ điện Uông Bí - Vinacomin,CT,2,2700,Hàng & Dịch vụ Công nghiệp
UEM,Công ty Cổ phần Cơ điện Uông Bí - Vinacomin,CT,3,2750,Công nghiệp nặng
UEM,Công ty Cổ phần Cơ điện Uông Bí - Vinacomin,CT,4,2757,Máy công nghiệp
UIC,Công ty Cổ phần Đầu tư Phát triển Nhà và Đô thị IDICO,CT,1,7000,Tiện ích Cộng đồng
UIC,Công ty Cổ phần Đầu tư Phát triển Nhà và Đô thị IDICO,CT,2,7500,"Điện, nước & xăng dầu khí đốt"
UIC,Công ty Cổ phần Đầu tư Phát triển Nhà và Đô thị IDICO,CT,3,7530,Sản xuất & Phân phối Điện
UIC,Công ty Cổ phần Đầu tư Phát triển Nhà và Đô thị IDICO,CT,4,7535,Sản xuất & Phân phối Điện
ULG,Công ty Cổ Phần Logistics U&I,CT,1,2000,Công nghiệp
ULG,Công ty Cổ Phần Logistics U&I,CT,2,2700,Hàng & Dịch vụ Công nghiệp
ULG,Công ty Cổ Phần Logistics U&I,CT,3,2770,Vận tải
ULG,Công ty Cổ Phần Logistics U&I,CT,4,2777,"Kho bãi, hậu cần và bảo dưỡng"
UMC,Công ty Cổ phần Công trình đô thị Nam Định,CT,1,2000,Công nghiệp
UMC,Công ty Cổ phần Công trình đô thị Nam Định,CT,2,2300,Xây dựng và Vật liệu
UMC,Công ty Cổ phần Công trình đô thị Nam Định,CT,3,2350,Xây dựng và Vật liệu
UMC,Công ty Cổ phần Công trình đô thị Nam Định,CT,4,2357,Xây dựng
UNI,Công ty Cổ phần Đầu tư và Phát triển Sao Mai Việt,CT,1,9000,Công nghệ Thông tin
UNI,Công ty Cổ phần Đầu tư và Phát triển Sao Mai Việt,CT,2,9500,Công nghệ Thông tin
UNI,Công ty Cổ phần Đầu tư và Phát triển Sao Mai Việt,CT,3,9530,Phần mềm & Dịch vụ Máy tính
UNI,Công ty Cổ phần Đầu tư và Phát triển Sao Mai Việt,CT,4,9533,Dịch vụ Máy tính
UNM,Công ty Cổ phần Liên hiệp Xuất nhập khẩu và Đầu tư Hà Nội,CT,1,5000,Dịch vụ Tiêu dùng
UNM,Công ty Cổ phần Liên hiệp Xuất nhập khẩu và Đầu tư Hà Nội,CT,2,5300,Bán lẻ
UNM,Công ty Cổ phần Liên hiệp Xuất nhập khẩu và Đầu tư Hà Nội,CT,3,5370,Bán lẻ
UNM,Công ty Cổ phần Liên hiệp Xuất nhập khẩu và Đầu tư Hà Nội,CT,4,5373,Bán lẻ phức hợp
UPC,Công ty Cổ phần Phát triển Công viên Cây xanh và Đô thị Vũng Tàu,CT,1,7000,Tiện ích Cộng đồng
UPC,Công ty Cổ phần Phát triển Công viên Cây xanh và Đô thị Vũng Tàu,CT,2,7500,"Điện, nước & xăng dầu khí đốt"
UPC,Công ty Cổ phần Phát triển Công viên Cây xanh và Đô thị Vũng Tàu,CT,3,7570,Nước & Khí đốt
UPC,Công ty Cổ phần Phát triển Công viên Cây xanh và Đô thị Vũng Tàu,CT,4,7575,Tiện ích khác
UPH,Công ty Cổ phần Dược phẩm TW25,CT,1,4000,Dược phẩm và Y tế
UPH,Công ty Cổ phần Dược phẩm TW25,CT,2,4500,Y tế
UPH,Công ty Cổ phần Dược phẩm TW25,CT,3,4570,Dược phẩm
UPH,Công ty Cổ phần Dược phẩm TW25,CT,4,4577,Dược phẩm
UPS,Công ty Cổ phần Chứng khoán UP,CK,1,8000,Tài chính
UPS,Công ty Cổ phần Chứng khoán UP,CK,2,8700,Dịch vụ tài chính
UPS,Công ty Cổ phần Chứng khoán UP,CK,3,8770,Dịch vụ tài chính
UPS,Công ty Cổ phần Chứng khoán UP,CK,4,8777,Môi giới chứng khoán
USC,Công ty Cổ phần Khảo sát và Xây dựng - USCO,CT,1,2000,Công nghiệp
USC,Công ty Cổ phần Khảo sát và Xây dựng - USCO,CT,2,2300,Xây dựng và Vật liệu
USC,Công ty Cổ phần Khảo sát và Xây dựng - USCO,CT,3,2350,Xây dựng và Vật liệu
USC,Công ty Cổ phần Khảo sát và Xây dựng - USCO,CT,4,2357,Xây dựng
USD,Công ty Cổ phần Công trình Đô thị Sóc Trăng,CT,1,2000,Công nghiệp
USD,Công ty Cổ phần Công trình Đô thị Sóc Trăng,CT,2,2700,Hàng & Dịch vụ Công nghiệp
USD,Công ty Cổ phần Công trình Đô thị Sóc Trăng,CT,3,2790,Tư vấn & Hỗ trợ Kinh doanh
USD,Công ty Cổ phần Công trình Đô thị Sóc Trăng,CT,4,2799,Chất thải & Môi trường
USIF,Quỹ Đầu tư Trái phiếu United Thu nhập ổn định,QU,1,8000,Tài chính
USIF,Quỹ Đầu tư Trái phiếu United Thu nhập ổn định,QU,2,8700,Dịch vụ tài chính
USIF,Quỹ Đầu tư Trái phiếu United Thu nhập ổn định,QU,3,8980,Quỹ đầu tư
USIF,Quỹ Đầu tư Trái phiếu United Thu nhập ổn định,QU,4,8985,Quỹ đầu tư
UTT,Công ty Cổ phần Môi trường Nam Thành,CT,1,2000,Công nghiệp
UTT,Công ty Cổ phần Môi trường Nam Thành,CT,2,2700,Hàng & Dịch vụ Công nghiệp
UTT,Công ty Cổ phần Môi trường Nam Thành,CT,3,2790,Tư vấn & Hỗ trợ Kinh doanh
UTT,Công ty Cổ phần Môi trường Nam Thành,CT,4,2799,Chất thải & Môi trường
UVEF,Quỹ Đầu tư Cổ phiếu United Việt Nam,QU,1,8000,Tài chính
UVEF,Quỹ Đầu tư Cổ phiếu United Việt Nam,QU,2,8700,Dịch vụ tài chính
UVEF,Quỹ Đầu tư Cổ phiếu United Việt Nam,QU,3,8980,Quỹ đầu tư
UVEF,Quỹ Đầu tư Cổ phiếu United Việt Nam,QU,4,8985,Quỹ đầu tư
UXC,Công ty Cổ phần Chế biến Thủy sản Út Xi,CT,1,3000,Hàng Tiêu dùng
UXC,Công ty Cổ phần Chế biến Thủy sản Út Xi,CT,2,3500,Thực phẩm và đồ uống
UXC,Công ty Cổ phần Chế biến Thủy sản Út Xi,CT,3,3570,Sản xuất thực phẩm
UXC,Công ty Cổ phần Chế biến Thủy sản Út Xi,CT,4,3573,Nuôi trồng nông & hải sản
V11,Công ty Cổ phần Xây dựng số 11,CT,1,8000,Tài chính
V11,Công ty Cổ phần Xây dựng số 11,CT,2,8600,Bất động sản
V11,Công ty Cổ phần Xây dựng số 11,CT,3,8630,Bất động sản
V11,Công ty Cổ phần Xây dựng số 11,CT,4,8633,Bất động sản
V12,Công ty Cổ phần Xây dựng số 12,CT,1,2000,Công nghiệp
V12,Công ty Cổ phần Xây dựng số 12,CT,2,2300,Xây dựng và Vật liệu
V12,Công ty Cổ phần Xây dựng số 12,CT,3,2350,Xây dựng và Vật liệu
V12,Công ty Cổ phần Xây dựng số 12,CT,4,2357,Xây dựng
V15,Công ty Cổ phần Xây dựng số 15,CT,1,2000,Công nghiệp
V15,Công ty Cổ phần Xây dựng số 15,CT,2,2300,Xây dựng và Vật liệu
V15,Công ty Cổ phần Xây dựng số 15,CT,3,2350,Xây dựng và Vật liệu
V15,Công ty Cổ phần Xây dựng số 15,CT,4,2357,Xây dựng
V21,Công ty Cổ phần Vinaconex 21,CT,1,8000,Tài chính
V21,Công ty Cổ phần Vinaconex 21,CT,2,8600,Bất động sản
V21,Công ty Cổ phần Vinaconex 21,CT,3,8630,Bất động sản
V21,Công ty Cổ phần Vinaconex 21,CT,4,8633,Bất động sản
V45,Công ty Cổ phần Đầu tư và Xây dựng số 45,CT,1,2000,Công nghiệp
V45,Công ty Cổ phần Đầu tư và Xây dựng số 45,CT,2,2300,Xây dựng và Vật liệu
V45,Công ty Cổ phần Đầu tư và Xây dựng số 45,CT,3,2350,Xây dựng và Vật liệu
V45,Công ty Cổ phần Đầu tư và Xây dựng số 45,CT,4,2353,Vật liệu xây dựng & Nội thất
V68,Công ty Cổ phần Đầu tư Sản xuất và Thương mại Tuấn Anh,CT,1,1000,Nguyên vật liệu
V68,Công ty Cổ phần Đầu tư Sản xuất và Thương mại Tuấn Anh,CT,2,1300,Hóa chất
V68,Công ty Cổ phần Đầu tư Sản xuất và Thương mại Tuấn Anh,CT,3,1350,Hóa chất
V68,Công ty Cổ phần Đầu tư Sản xuất và Thương mại Tuấn Anh,CT,4,1353,"Nhựa, cao su & sợi"
VAB,Ngân hàng Thương mại Cổ phần Việt Á,NH,1,8301,Ngân hàng
VAB,Ngân hàng Thương mại Cổ phần Việt Á,NH,2,8300,Ngân hàng
VAB,Ngân hàng Thương mại Cổ phần Việt Á,NH,3,8350,Ngân hàng
VAB,Ngân hàng Thương mại Cổ phần Việt Á,NH,4,8355,Ngân hàng
VAF,Công ty Cổ phần Phân lân nung chảy Văn Điển,CT,1,1000,Nguyên vật liệu
VAF,Công ty Cổ phần Phân lân nung chảy Văn Điển,CT,2,1300,Hóa chất
VAF,Công ty Cổ phần Phân lân nung chảy Văn Điển,CT,3,1350,Hóa chất
VAF,Công ty Cổ phần Phân lân nung chảy Văn Điển,CT,4,1357,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác"
VAT,Công ty Cổ phần VT Vạn Xuân,CT,1,9000,Công nghệ Thông tin
VAT,Công ty Cổ phần VT Vạn Xuân,CT,2,9500,Công nghệ Thông tin
VAT,Công ty Cổ phần VT Vạn Xuân,CT,3,9570,Thiết bị và Phần cứng
VAT,Công ty Cổ phần VT Vạn Xuân,CT,4,9578,Thiết bị viễn thông
VAV,Công ty Cổ phần VIWACO,CT,1,7000,Tiện ích Cộng đồng
VAV,Công ty Cổ phần VIWACO,CT,2,7500,"Điện, nước & xăng dầu khí đốt"
VAV,Công ty Cổ phần VIWACO,CT,3,7570,Nước & Khí đốt
VAV,Công ty Cổ phần VIWACO,CT,4,7577,Nước
